Date,Instrument,price
19230630,MKT_Index,100
19260701,MKT_Index,100.1
19260702,MKT_Index,100.55045
19260706,MKT_Index,100.7213858
19260707,MKT_Index,100.812035
19260708,MKT_Index,101.0237403
19260709,MKT_Index,100.3064717
19260710,MKT_Index,100.9283719
19260712,MKT_Index,100.9687432
19260713,MKT_Index,101.4533932
19260714,MKT_Index,101.4939745
19260715,MKT_Index,101.0575504
19260716,MKT_Index,101.5931555
19260717,MKT_Index,101.9385722
19260719,MKT_Index,101.9283783
19260720,MKT_Index,101.3473866
19260721,MKT_Index,100.7393023
19260722,MKT_Index,100.0039053
19260723,MKT_Index,99.98390456
19260724,MKT_Index,99.8439271
19260726,MKT_Index,100.3730999
19260727,MKT_Index,100.8047042
19260728,MKT_Index,101.9034755
19260729,MKT_Index,102.270328
19260730,MKT_Index,102.4135065
19260731,MKT_Index,102.8846086
19260802,MKT_Index,103.7488393
19260803,MKT_Index,104.2364589
19260804,MKT_Index,103.8612076
19260805,MKT_Index,103.7677325
19260806,MKT_Index,104.4733531
19260807,MKT_Index,104.9539305
19260809,MKT_Index,105.1743338
19260810,MKT_Index,103.7018931
19260811,MKT_Index,103.1107923
19260812,MKT_Index,103.976923
19260813,MKT_Index,104.5799891
19260814,MKT_Index,105.3015911
19260816,MKT_Index,105.3753022
19260817,MKT_Index,104.3742368
19260818,MKT_Index,104.6456098
19260819,MKT_Index,104.0177362
19260820,MKT_Index,103.8097007
19260821,MKT_Index,104.1418917
19260823,MKT_Index,104.652187
19260824,MKT_Index,103.7731086
19260825,MKT_Index,103.4410347
19260826,MKT_Index,103.9892722
19260827,MKT_Index,104.3532346
19260828,MKT_Index,104.7080356
19260830,MKT_Index,105.0221597
19260831,MKT_Index,105.6312883
19260901,MKT_Index,106.2122603
19260902,MKT_Index,106.148533
19260903,MKT_Index,106.6792756
19260907,MKT_Index,107.3086834
19260908,MKT_Index,106.7614091
19260909,MKT_Index,106.6866761
19260910,MKT_Index,105.8011767
19260911,MKT_Index,105.3356515
19260913,MKT_Index,105.3040508
19260914,MKT_Index,106.2517873
19260915,MKT_Index,106.0286585
19260916,MKT_Index,105.8378069
19260917,MKT_Index,104.7688451
19260918,MKT_Index,105.502227
19260920,MKT_Index,104.8270127
19260921,MKT_Index,105.1414938
19260922,MKT_Index,105.0048098
19260923,MKT_Index,105.2778224
19260924,MKT_Index,105.9305448
19260925,MKT_Index,106.152999
19260927,MKT_Index,106.0256154
19260928,MKT_Index,106.0256154
19260929,MKT_Index,105.7075385
19260930,MKT_Index,106.0246612
19261001,MKT_Index,106.7986412
19261002,MKT_Index,106.6918425
19261004,MKT_Index,105.1981568
19261005,MKT_Index,104.040977
19261006,MKT_Index,103.4583476
19261007,MKT_Index,102.6617183
19261008,MKT_Index,103.2674224
19261009,MKT_Index,102.2760552
19261011,MKT_Index,101.5703504
19261013,MKT_Index,102.2711858
19261014,MKT_Index,103.2632163
19261015,MKT_Index,101.3734994
19261016,MKT_Index,100.6334729
19261018,MKT_Index,101.3379072
19261019,MKT_Index,100.2637254
19261020,MKT_Index,100.0130661
19261021,MKT_Index,101.543266
19261022,MKT_Index,101.1370929
19261023,MKT_Index,101.6832332
19261025,MKT_Index,101.58155
19261026,MKT_Index,101.906611
19261027,MKT_Index,102.9256771
19261028,MKT_Index,102.8433365
19261029,MKT_Index,102.7816305
19261030,MKT_Index,102.5246764
19261101,MKT_Index,102.99629
19261103,MKT_Index,103.2022825
19261104,MKT_Index,103.811176
19261105,MKT_Index,103.8838438
19261106,MKT_Index,104.050058
19261108,MKT_Index,104.5911183
19261109,MKT_Index,104.7270867
19261110,MKT_Index,104.0987242
19261111,MKT_Index,104.7961857
19261112,MKT_Index,105.0476965
19261113,MKT_Index,104.795582
19261115,MKT_Index,105.1833257
19261116,MKT_Index,105.3411007
19261117,MKT_Index,104.9724068
19261118,MKT_Index,104.4685393
19261119,MKT_Index,103.7999406
19261120,MKT_Index,104.2151404
19261122,MKT_Index,104.8091667
19261123,MKT_Index,105.1550369
19261124,MKT_Index,105.239161
19261126,MKT_Index,105.4496393
19261127,MKT_Index,105.2914648
19261129,MKT_Index,104.9018864
19261130,MKT_Index,105.1746313
19261201,MKT_Index,105.55326
19261202,MKT_Index,106.0915816
19261203,MKT_Index,106.4310747
19261204,MKT_Index,106.2501418
19261206,MKT_Index,106.2926419
19261207,MKT_Index,106.2501248
19261208,MKT_Index,106.1651247
19261209,MKT_Index,106.6428678
19261210,MKT_Index,107.0161178
19261211,MKT_Index,107.1124324
19261213,MKT_Index,107.5623046
19261214,MKT_Index,107.6698669
19261215,MKT_Index,107.8529056
19261216,MKT_Index,107.1734323
19261217,MKT_Index,108.1487106
19261218,MKT_Index,108.6029352
19261220,MKT_Index,108.2662661
19261221,MKT_Index,108.2337862
19261222,MKT_Index,108.2554329
19261223,MKT_Index,108.5585481
19261224,MKT_Index,108.8950796
19261227,MKT_Index,108.6555105
19261228,MKT_Index,107.4928965
19261229,MKT_Index,107.9658653
19261230,MKT_Index,107.5879847
19261231,MKT_Index,107.9430251
19270103,MKT_Index,107.0902752
19270104,MKT_Index,107.422255
19270105,MKT_Index,107.5726462
19270106,MKT_Index,107.3897727
19270107,MKT_Index,107.711942
19270108,MKT_Index,108.1320186
19270110,MKT_Index,108.2834034
19270111,MKT_Index,107.9802099
19270112,MKT_Index,108.055796
19270113,MKT_Index,108.0125737
19270114,MKT_Index,108.06658
19270115,MKT_Index,108.2070665
19270117,MKT_Index,108.1637837
19270118,MKT_Index,108.0988855
19270119,MKT_Index,108.7582887
19270120,MKT_Index,108.5733996
19270121,MKT_Index,108.5625422
19270122,MKT_Index,108.1717171
19270124,MKT_Index,107.6524928
19270125,MKT_Index,106.5006112
19270126,MKT_Index,106.7029623
19270127,MKT_Index,106.3295019
19270128,MKT_Index,106.4996292
19270129,MKT_Index,107.2770764
19270131,MKT_Index,107.9314666
19270201,MKT_Index,107.9206735
19270202,MKT_Index,108.6761182
19270203,MKT_Index,108.8608676
19270204,MKT_Index,109.2636528
19270205,MKT_Index,109.0669782
19270207,MKT_Index,108.9251911
19270208,MKT_Index,109.0341163
19270209,MKT_Index,109.07773
19270210,MKT_Index,109.1649922
19270211,MKT_Index,109.5034036
19270214,MKT_Index,110.0399703
19270215,MKT_Index,110.1500103
19270216,MKT_Index,110.1279803
19270217,MKT_Index,110.3922874
19270218,MKT_Index,110.7455428
19270219,MKT_Index,110.7566173
19270221,MKT_Index,110.5683311
19270223,MKT_Index,111.364423
19270224,MKT_Index,111.5203332
19270225,MKT_Index,111.7545259
19270226,MKT_Index,111.8327541
19270228,MKT_Index,112.4478343
19270301,MKT_Index,111.9980429
19270302,MKT_Index,110.7212652
19270303,MKT_Index,111.8506221
19270304,MKT_Index,111.3472943
19270305,MKT_Index,111.0800608
19270307,MKT_Index,110.6690646
19270308,MKT_Index,110.8018675
19270309,MKT_Index,111.3447966
19270310,MKT_Index,111.8569827
19270311,MKT_Index,112.0471396
19270312,MKT_Index,112.0023207
19270314,MKT_Index,112.2039249
19270315,MKT_Index,111.2950731
19270316,MKT_Index,112.4302828
19270317,MKT_Index,112.90249
19270318,MKT_Index,112.0105604
19270319,MKT_Index,112.0553646
19270321,MKT_Index,112.2458587
19270322,MKT_Index,111.0560526
19270323,MKT_Index,111.2670591
19270324,MKT_Index,112.0236751
19270325,MKT_Index,112.202913
19270326,MKT_Index,112.5844029
19270328,MKT_Index,113.1698418
19270329,MKT_Index,112.9095511
19270330,MKT_Index,112.2095119
19270331,MKT_Index,112.5461405
19270401,MKT_Index,112.4898674
19270402,MKT_Index,112.3998755
19270404,MKT_Index,112.9955948
19270405,MKT_Index,113.6622688
19270406,MKT_Index,113.7872973
19270407,MKT_Index,114.0603869
19270408,MKT_Index,114.4139741
19270409,MKT_Index,114.4482982
19270411,MKT_Index,114.66575
19270412,MKT_Index,114.3332193
19270413,MKT_Index,114.5733191
19270414,MKT_Index,114.6764351
19270416,MKT_Index,114.8828527
19270418,MKT_Index,114.8483878
19270419,MKT_Index,115.0551149
19270420,MKT_Index,115.3657637
19270421,MKT_Index,115.7810805
19270422,MKT_Index,115.8621272
19270423,MKT_Index,115.4334374
19270425,MKT_Index,113.6326757
19270426,MKT_Index,114.2917453
19270427,MKT_Index,113.8574366
19270428,MKT_Index,112.5936191
19270429,MKT_Index,113.1340684
19270430,MKT_Index,113.122755
19270502,MKT_Index,113.4281865
19270503,MKT_Index,114.2675551
19270504,MKT_Index,115.158842
19270505,MKT_Index,115.5043185
19270506,MKT_Index,115.8277306
19270507,MKT_Index,116.1520483
19270509,MKT_Index,116.3843524
19270510,MKT_Index,116.3028833
19270511,MKT_Index,116.1400593
19270512,MKT_Index,116.0123052
19270513,MKT_Index,116.5807655
19270514,MKT_Index,116.6040817
19270516,MKT_Index,115.7645323
19270517,MKT_Index,116.3086256
19270518,MKT_Index,116.9017996
19270519,MKT_Index,117.123913
19270520,MKT_Index,117.6275458
19270521,MKT_Index,117.8863264
19270523,MKT_Index,118.0631559
19270524,MKT_Index,117.8978675
19270525,MKT_Index,118.0865041
19270526,MKT_Index,118.2163992
19270527,MKT_Index,118.7365514
19270528,MKT_Index,118.8790352
19270531,MKT_Index,119.1762328
19270601,MKT_Index,119.5575968
19270602,MKT_Index,119.6532428
19270603,MKT_Index,118.6002943
19270604,MKT_Index,119.1102756
19270606,MKT_Index,119.717738
19270607,MKT_Index,119.3705565
19270608,MKT_Index,119.7047941
19270609,MKT_Index,119.7287351
19270610,MKT_Index,119.2737659
19270611,MKT_Index,119.1425647
19270614,MKT_Index,117.343512
19270615,MKT_Index,118.3761349
19270616,MKT_Index,119.1100669
19270617,MKT_Index,119.300643
19270618,MKT_Index,119.1574823
19270620,MKT_Index,118.9429988
19270621,MKT_Index,118.5266983
19270622,MKT_Index,118.5148456
19270623,MKT_Index,117.495618
19270624,MKT_Index,117.6483623
19270625,MKT_Index,117.5307139
19270627,MKT_Index,116.0968392
19270628,MKT_Index,116.398691
19270629,MKT_Index,116.4336106
19270630,MKT_Index,116.3288203
19270701,MKT_Index,117.0849577
19270702,MKT_Index,117.7289249
19270705,MKT_Index,118.7178479
19270706,MKT_Index,119.430155
19270707,MKT_Index,119.1315796
19270708,MKT_Index,118.9171428
19270709,MKT_Index,119.1193019
19270711,MKT_Index,119.5957791
19270712,MKT_Index,119.9904452
19270713,MKT_Index,120.3144194
19270714,MKT_Index,120.8197399
19270715,MKT_Index,121.1338713
19270716,MKT_Index,121.3276855
19270718,MKT_Index,121.5460753
19270719,MKT_Index,121.8620951
19270720,MKT_Index,122.3982883
19270721,MKT_Index,122.349329
19270722,MKT_Index,122.2881543
19270723,MKT_Index,122.4960442
19270725,MKT_Index,122.998278
19270726,MKT_Index,123.3057737
19270727,MKT_Index,123.3920877
19270728,MKT_Index,123.5648366
19270729,MKT_Index,124.1455914
19270730,MKT_Index,124.7290756
19270801,MKT_Index,125.4026127
19270802,MKT_Index,126.1801089
19270803,MKT_Index,125.3599381
19270804,MKT_Index,126.5257856
19270805,MKT_Index,125.7792834
19270806,MKT_Index,125.6409262
19270808,MKT_Index,124.2840042
19270809,MKT_Index,125.4522739
19270810,MKT_Index,125.7533593
19270811,MKT_Index,124.470675
19270812,MKT_Index,122.5164855
19270813,MKT_Index,123.6068822
19270815,MKT_Index,125.1643289
19270816,MKT_Index,125.9403477
19270817,MKT_Index,126.3307628
19270818,MKT_Index,126.368662
19270819,MKT_Index,126.558215
19270820,MKT_Index,127.0011688
19270822,MKT_Index,127.4456729
19270823,MKT_Index,127.5093957
19270824,MKT_Index,127.7644145
19270825,MKT_Index,127.7899674
19270826,MKT_Index,128.0711053
19270827,MKT_Index,127.9302271
19270829,MKT_Index,127.891848
19270830,MKT_Index,127.8534805
19270831,MKT_Index,127.2269984
19270901,MKT_Index,128.2448144
19270902,MKT_Index,128.9886343
19270903,MKT_Index,129.6335775
19270906,MKT_Index,130.8132431
19270907,MKT_Index,131.4019026
19270908,MKT_Index,131.4150428
19270909,MKT_Index,130.5871281
19270910,MKT_Index,131.1486527
19270912,MKT_Index,130.6765176
19270913,MKT_Index,132.3622446
19270914,MKT_Index,132.7725676
19270915,MKT_Index,133.0912218
19270916,MKT_Index,133.1976947
19270917,MKT_Index,132.8114214
19270919,MKT_Index,132.3864249
19270920,MKT_Index,133.1145502
19270921,MKT_Index,132.9148784
19270922,MKT_Index,131.3730658
19270923,MKT_Index,132.0562057
19270924,MKT_Index,132.9145711
19270926,MKT_Index,131.7050485
19270927,MKT_Index,131.9947996
19270928,MKT_Index,131.4932194
19270929,MKT_Index,131.7167578
19270930,MKT_Index,133.3632173
19271001,MKT_Index,134.0166971
19271003,MKT_Index,134.3651405
19271004,MKT_Index,133.8276799
19271005,MKT_Index,133.4395796
19271006,MKT_Index,133.7598346
19271007,MKT_Index,132.7700119
19271008,MKT_Index,132.3451478
19271010,MKT_Index,131.6701876
19271011,MKT_Index,131.7228556
19271013,MKT_Index,132.6317433
19271014,MKT_Index,132.6184802
19271015,MKT_Index,132.6450039
19271017,MKT_Index,130.9736768
19271018,MKT_Index,131.4189873
19271019,MKT_Index,130.3544935
19271020,MKT_Index,129.0248777
19271021,MKT_Index,128.0442886
19271022,MKT_Index,127.160783
19271024,MKT_Index,127.6312779
19271025,MKT_Index,129.6733784
19271026,MKT_Index,129.7382151
19271027,MKT_Index,129.2062884
19271028,MKT_Index,127.3327972
19271029,MKT_Index,126.6961332
19271031,MKT_Index,127.6590238
19271101,MKT_Index,127.6462579
19271102,MKT_Index,128.9227205
19271103,MKT_Index,130.366655
19271104,MKT_Index,130.327545
19271105,MKT_Index,131.0443465
19271107,MKT_Index,131.9485525
19271109,MKT_Index,130.9193538
19271110,MKT_Index,131.2335602
19271111,MKT_Index,132.3752922
19271112,MKT_Index,132.8253682
19271114,MKT_Index,133.5027775
19271115,MKT_Index,133.6496306
19271116,MKT_Index,133.5961707
19271117,MKT_Index,133.8099246
19271118,MKT_Index,134.6261652
19271119,MKT_Index,134.9896558
19271121,MKT_Index,134.2877096
19271122,MKT_Index,134.7845741
19271123,MKT_Index,135.1619709
19271125,MKT_Index,135.4863597
19271126,MKT_Index,135.472811
19271128,MKT_Index,134.4432177
19271129,MKT_Index,135.3170986
19271130,MKT_Index,135.9666206
19271201,MKT_Index,135.3139809
19271202,MKT_Index,135.6657972
19271203,MKT_Index,136.1541941
19271205,MKT_Index,135.6095773
19271206,MKT_Index,135.5688944
19271207,MKT_Index,134.89105
19271208,MKT_Index,133.7309869
19271209,MKT_Index,135.2421471
19271210,MKT_Index,135.3232924
19271212,MKT_Index,136.1081675
19271213,MKT_Index,136.6253785
19271214,MKT_Index,136.1198646
19271215,MKT_Index,136.8276879
19271216,MKT_Index,137.7307506
19271217,MKT_Index,137.799616
19271219,MKT_Index,138.2405748
19271220,MKT_Index,138.2543989
19271221,MKT_Index,138.1576208
19271222,MKT_Index,138.0747262
19271223,MKT_Index,138.3508757
19271224,MKT_Index,138.5445669
19271227,MKT_Index,138.5584213
19271228,MKT_Index,137.7686383
19271229,MKT_Index,137.9752913
19271230,MKT_Index,138.568585
19271231,MKT_Index,139.0120045
19280103,MKT_Index,139.6375585
19280104,MKT_Index,139.442066
19280105,MKT_Index,138.4241389
19280106,MKT_Index,139.2823685
19280107,MKT_Index,139.4355791
19280109,MKT_Index,138.1946025
19280110,MKT_Index,137.0475873
19280111,MKT_Index,137.2120444
19280112,MKT_Index,137.8981046
19280113,MKT_Index,138.739283
19280114,MKT_Index,137.8097299
19280116,MKT_Index,136.5832233
19280117,MKT_Index,136.8154147
19280118,MKT_Index,136.3912869
19280119,MKT_Index,137.1687173
19280120,MKT_Index,137.950579
19280121,MKT_Index,138.2402752
19280123,MKT_Index,139.0835409
19280124,MKT_Index,139.4590664
19280125,MKT_Index,138.0086921
19280126,MKT_Index,138.7263373
19280127,MKT_Index,139.1008984
19280128,MKT_Index,138.405394
19280130,MKT_Index,137.8240913
19280131,MKT_Index,138.2651284
19280201,MKT_Index,137.9194656
19280202,MKT_Index,138.5263112
19280203,MKT_Index,136.9471113
19280204,MKT_Index,137.0155848
19280206,MKT_Index,137.289616
19280207,MKT_Index,136.9052051
19280208,MKT_Index,137.0147292
19280209,MKT_Index,137.644997
19280210,MKT_Index,137.5211165
19280211,MKT_Index,137.4936123
19280214,MKT_Index,136.9711365
19280215,MKT_Index,136.5876174
19280216,MKT_Index,136.150537
19280217,MKT_Index,133.8904381
19280218,MKT_Index,133.261153
19280220,MKT_Index,133.0479352
19280221,MKT_Index,134.4582433
19280223,MKT_Index,134.7674972
19280224,MKT_Index,135.2257067
19280225,MKT_Index,135.374455
19280227,MKT_Index,134.7111202
19280228,MKT_Index,135.1826091
19280229,MKT_Index,135.95315
19280301,MKT_Index,136.2930328
19280302,MKT_Index,136.388438
19280303,MKT_Index,137.0567413
19280305,MKT_Index,137.9613158
19280306,MKT_Index,138.4993649
19280307,MKT_Index,137.9038177
19280308,MKT_Index,138.4830137
19280309,MKT_Index,140.1863548
19280310,MKT_Index,139.8078516
19280312,MKT_Index,140.3810638
19280313,MKT_Index,139.9599206
19280314,MKT_Index,140.1418685
19280315,MKT_Index,141.15089
19280316,MKT_Index,142.4635932
19280317,MKT_Index,142.7342741
19280319,MKT_Index,142.9341021
19280320,MKT_Index,143.5344253
19280321,MKT_Index,144.7688213
19280322,MKT_Index,144.2476536
19280323,MKT_Index,145.329511
19280324,MKT_Index,145.4312416
19280326,MKT_Index,146.8128384
19280327,MKT_Index,146.3283561
19280328,MKT_Index,146.3722546
19280329,MKT_Index,146.6503619
19280330,MKT_Index,148.8354523
19280331,MKT_Index,147.9870902
19280402,MKT_Index,146.6996025
19280403,MKT_Index,147.5798001
19280404,MKT_Index,147.4764942
19280405,MKT_Index,149.1429786
19280409,MKT_Index,149.6500648
19280410,MKT_Index,148.5576193
19280411,MKT_Index,150.6522817
19280412,MKT_Index,150.275651
19280413,MKT_Index,152.3795101
19280414,MKT_Index,151.7090403
19280416,MKT_Index,152.4979273
19280417,MKT_Index,151.4609414
19280418,MKT_Index,151.4912336
19280419,MKT_Index,152.3698827
19280420,MKT_Index,150.3433633
19280423,MKT_Index,149.2458567
19280424,MKT_Index,149.7831418
19280425,MKT_Index,150.8765588
19280426,MKT_Index,151.8270811
19280427,MKT_Index,153.4060827
19280428,MKT_Index,154.1731131
19280430,MKT_Index,154.265617
19280501,MKT_Index,154.6667076
19280502,MKT_Index,154.790441
19280503,MKT_Index,155.3941237
19280504,MKT_Index,157.2277744
19280507,MKT_Index,158.312646
19280508,MKT_Index,157.4260952
19280509,MKT_Index,157.4890656
19280510,MKT_Index,157.2213342
19280511,MKT_Index,158.4319385
19280514,MKT_Index,159.208255
19280515,MKT_Index,159.1445717
19280516,MKT_Index,156.7255742
19280517,MKT_Index,157.4621844
19280518,MKT_Index,156.3284567
19280521,MKT_Index,154.5150466
19280522,MKT_Index,152.3363844
19280523,MKT_Index,154.9565702
19280524,MKT_Index,155.7468487
19280525,MKT_Index,156.0583424
19280528,MKT_Index,153.7642848
19280529,MKT_Index,155.1174105
19280531,MKT_Index,156.5755141
19280601,MKT_Index,157.0608982
19280602,MKT_Index,158.066088
19280604,MKT_Index,155.1418654
19280605,MKT_Index,155.4676633
19280606,MKT_Index,154.1617349
19280607,MKT_Index,153.3600939
19280608,MKT_Index,151.2437246
19280609,MKT_Index,149.2775562
19280611,MKT_Index,145.8292446
19280612,MKT_Index,142.4314232
19280613,MKT_Index,146.9037699
19280614,MKT_Index,148.2993557
19280615,MKT_Index,146.4604437
19280616,MKT_Index,146.4165056
19280618,MKT_Index,143.4735338
19280619,MKT_Index,142.5839979
19280620,MKT_Index,144.5516571
19280621,MKT_Index,144.7684846
19280622,MKT_Index,144.725054
19280623,MKT_Index,143.7843412
19280625,MKT_Index,143.9137471
19280626,MKT_Index,145.3528846
19280627,MKT_Index,146.8209487
19280628,MKT_Index,148.0248805
19280629,MKT_Index,148.7502024
19280630,MKT_Index,148.9287026
19280702,MKT_Index,147.1415582
19280703,MKT_Index,149.5105373
19280705,MKT_Index,150.9159363
19280706,MKT_Index,150.4330053
19280707,MKT_Index,150.8241311
19280709,MKT_Index,150.8392136
19280710,MKT_Index,150.4319477
19280711,MKT_Index,146.9268833
19280712,MKT_Index,145.9865512
19280713,MKT_Index,147.0084571
19280714,MKT_Index,146.9496537
19280716,MKT_Index,145.142173
19280717,MKT_Index,145.7953128
19280718,MKT_Index,147.092891
19280719,MKT_Index,146.8575424
19280720,MKT_Index,147.0190857
19280721,MKT_Index,146.6662399
19280723,MKT_Index,147.5755706
19280724,MKT_Index,147.6346008
19280725,MKT_Index,148.2694296
19280726,MKT_Index,148.5956224
19280727,MKT_Index,149.7546682
19280728,MKT_Index,150.1290549
19280730,MKT_Index,149.9338871
19280731,MKT_Index,149.7689598
19280801,MKT_Index,150.1583591
19280802,MKT_Index,149.4826465
19280803,MKT_Index,149.8115083
19280804,MKT_Index,150.1410937
19280806,MKT_Index,151.2371236
19280807,MKT_Index,150.7077937
19280808,MKT_Index,149.0198664
19280809,MKT_Index,149.1986903
19280810,MKT_Index,148.9002929
19280811,MKT_Index,149.0789732
19280813,MKT_Index,149.0044337
19280814,MKT_Index,148.0210045
19280815,MKT_Index,150.0636943
19280816,MKT_Index,151.2491975
19280817,MKT_Index,151.6878202
19280818,MKT_Index,152.1125461
19280820,MKT_Index,152.4624049
19280821,MKT_Index,153.9565365
19280822,MKT_Index,154.1720757
19280823,MKT_Index,154.1720757
19280824,MKT_Index,156.2996503
19280825,MKT_Index,156.7372893
19280827,MKT_Index,156.2827512
19280828,MKT_Index,157.1891911
19280829,MKT_Index,157.5664452
19280830,MKT_Index,157.9918746
19280831,MKT_Index,159.8087812
19280901,MKT_Index,160.2083031
19280904,MKT_Index,160.8651572
19280905,MKT_Index,161.5247043
19280906,MKT_Index,160.8786055
19280907,MKT_Index,161.9243164
19280908,MKT_Index,161.4385435
19280910,MKT_Index,160.8412209
19280911,MKT_Index,161.8545206
19280912,MKT_Index,162.4048259
19280913,MKT_Index,162.2424211
19280914,MKT_Index,162.4533362
19280915,MKT_Index,163.3955656
19280917,MKT_Index,164.2779017
19280918,MKT_Index,163.1608119
19280919,MKT_Index,163.0465994
19280920,MKT_Index,163.2911693
19280921,MKT_Index,164.3852201
19280922,MKT_Index,163.9906956
19280924,MKT_Index,165.0238369
19280925,MKT_Index,164.9083203
19280926,MKT_Index,164.6609578
19280927,MKT_Index,162.6520941
19280928,MKT_Index,162.6683593
19280929,MKT_Index,164.3438434
19281001,MKT_Index,164.1630652
19281002,MKT_Index,163.4407477
19281003,MKT_Index,162.9831136
19281004,MKT_Index,163.3905714
19281005,MKT_Index,162.9167387
19281006,MKT_Index,162.8352804
19281008,MKT_Index,162.2979239
19281009,MKT_Index,162.4926814
19281010,MKT_Index,163.9876141
19281011,MKT_Index,164.4959757
19281013,MKT_Index,165.4007036
19281015,MKT_Index,166.0292262
19281016,MKT_Index,166.5273139
19281017,MKT_Index,167.0268959
19281018,MKT_Index,167.5112739
19281019,MKT_Index,168.2650746
19281020,MKT_Index,167.5247083
19281022,MKT_Index,167.3236786
19281023,MKT_Index,168.4280149
19281024,MKT_Index,168.7985565
19281025,MKT_Index,168.3596803
19281026,MKT_Index,166.4403799
19281027,MKT_Index,167.8717672
19281029,MKT_Index,169.0300824
19281030,MKT_Index,167.2552665
19281031,MKT_Index,166.4357157
19281101,MKT_Index,168.5827365
19281102,MKT_Index,168.4141537
19281103,MKT_Index,168.4815194
19281105,MKT_Index,170.3853605
19281107,MKT_Index,172.4129463
19281108,MKT_Index,171.981914
19281109,MKT_Index,173.2201838
19281110,MKT_Index,174.5713012
19281112,MKT_Index,175.1648436
19281113,MKT_Index,175.287459
19281114,MKT_Index,175.5328614
19281115,MKT_Index,176.1647797
19281116,MKT_Index,179.2828963
19281117,MKT_Index,179.4621792
19281119,MKT_Index,179.7672649
19281120,MKT_Index,181.7626816
19281121,MKT_Index,179.0180651
19281122,MKT_Index,181.5064162
19281123,MKT_Index,181.9783329
19281126,MKT_Index,182.8154332
19281127,MKT_Index,183.3273164
19281128,MKT_Index,185.3439169
19281130,MKT_Index,186.0667582
19281201,MKT_Index,184.9503576
19281203,MKT_Index,183.6557051
19281204,MKT_Index,184.0781133
19281205,MKT_Index,182.7895665
19281206,MKT_Index,176.3188158
19281207,MKT_Index,172.1753236
19281208,MKT_Index,168.92121
19281210,MKT_Index,171.6746257
19281211,MKT_Index,175.6231421
19281212,MKT_Index,174.2532816
19281213,MKT_Index,173.6608205
19281214,MKT_Index,173.990776
19281215,MKT_Index,173.3818083
19281217,MKT_Index,172.7402956
19281218,MKT_Index,174.5886168
19281219,MKT_Index,176.6836802
19281220,MKT_Index,177.3374098
19281221,MKT_Index,179.2349201
19281222,MKT_Index,179.450002
19281224,MKT_Index,181.011217
19281226,MKT_Index,180.4500822
19281227,MKT_Index,181.6410528
19281228,MKT_Index,184.0750429
19281229,MKT_Index,184.443193
19281231,MKT_Index,186.9516204
19290102,MKT_Index,189.7185044
19290103,MKT_Index,189.9082229
19290104,MKT_Index,189.8512504
19290105,MKT_Index,188.1805594
19290107,MKT_Index,185.7342121
19290108,MKT_Index,185.3070234
19290109,MKT_Index,187.5307077
19290110,MKT_Index,188.0370406
19290111,MKT_Index,187.9618258
19290112,MKT_Index,187.4355327
19290114,MKT_Index,187.9041215
19290115,MKT_Index,186.0626612
19290116,MKT_Index,187.7558314
19290117,MKT_Index,189.0888978
19290118,MKT_Index,189.1645333
19290119,MKT_Index,189.5239459
19290121,MKT_Index,189.8271843
19290122,MKT_Index,190.9471646
19290123,MKT_Index,191.9591846
19290124,MKT_Index,190.3659234
19290125,MKT_Index,192.6122413
19290126,MKT_Index,193.2671229
19290128,MKT_Index,192.7453017
19290129,MKT_Index,192.2248894
19290130,MKT_Index,192.878454
19290131,MKT_Index,195.501601
19290201,MKT_Index,196.5964099
19290202,MKT_Index,196.6160696
19290204,MKT_Index,195.7509589
19290205,MKT_Index,196.181611
19290206,MKT_Index,194.5729218
19290207,MKT_Index,188.794106
19290208,MKT_Index,186.9816826
19290211,MKT_Index,191.0578832
19290213,MKT_Index,191.2489411
19290214,MKT_Index,190.0440728
19290215,MKT_Index,186.9653588
19290216,MKT_Index,184.3478438
19290218,MKT_Index,186.4125396
19290219,MKT_Index,186.7853647
19290220,MKT_Index,188.3543618
19290221,MKT_Index,189.7293486
19290225,MKT_Index,190.2605908
19290226,MKT_Index,190.9455289
19290227,MKT_Index,192.9695515
19290228,MKT_Index,194.918544
19290301,MKT_Index,196.8872213
19290302,MKT_Index,196.3556258
19290304,MKT_Index,194.6080607
19290305,MKT_Index,193.2847259
19290306,MKT_Index,190.2501557
19290307,MKT_Index,191.6960569
19290308,MKT_Index,192.807894
19290309,MKT_Index,192.7886132
19290311,MKT_Index,190.2823613
19290312,MKT_Index,190.7580672
19290313,MKT_Index,192.6274962
19290314,MKT_Index,195.6132224
19290315,MKT_Index,197.7062839
19290316,MKT_Index,198.2400909
19290318,MKT_Index,197.3876585
19290319,MKT_Index,197.427136
19290320,MKT_Index,197.4666214
19290321,MKT_Index,196.617515
19290322,MKT_Index,194.3564135
19290323,MKT_Index,192.4517207
19290325,MKT_Index,186.4087367
19290326,MKT_Index,184.2463953
19290327,MKT_Index,190.2896771
19290328,MKT_Index,193.3913988
19290401,MKT_Index,189.0207532
19290402,MKT_Index,191.2701002
19290403,MKT_Index,189.2043831
19290404,MKT_Index,191.4748357
19290405,MKT_Index,190.0387744
19290406,MKT_Index,190.266821
19290408,MKT_Index,188.4592862
19290409,MKT_Index,186.8196904
19290410,MKT_Index,187.7351068
19290411,MKT_Index,189.6500049
19290412,MKT_Index,190.8448
